step,loss,step_reward,policy_loss,value_loss,entropy_loss,entropy
4250,0.015244349837303162,0.39799999999999996,-0.0,0.015244349837303162,0.0,-0.0
4300,-0.230424702167511,0.62698,0.0,0.009230067022144794,-0.2396547645330429,2.9956846237182617
4350,-0.22013480961322784,0.35800000000000004,0.0,0.019314149394631386,-0.23944896459579468,2.993112087249756
4400,-0.07334429770708084,1.123619999999999,0.0,0.01453801803290844,-0.08788231760263443,1.0985289812088013
4450,-0.19801218807697296,0.403,0.0,0.041637539863586426,-0.2396497279405594,2.995621681213379
4500,0.03813646733760834,1.4511666666666665,0.0,0.27775901556015015,-0.2396225482225418,2.995281934738159
4550,0.2618931531906128,1.855066666666668,0.0,0.5014888644218445,-0.2395957112312317,2.9949464797973633
4600,,1.0752999999999995,,,,
4650,,0.05800000000000001,,,,
4700,0.12077175080776215,1.032999999999999,0.0,0.17620837688446045,-0.0554366298019886,0.692957878112793
4750,0.005173755809664726,0.398,-0.0,0.005173755809664726,0.0,-0.0
4800,,0.007999999999999991,,,,
4850,-0.16756311058998108,0.8369399999999999,-0.0,0.06292163580656052,-0.2304847538471222,2.881059408187866
4900,,0.18050000000000002,,,,
4950,,0.548,,,,
5000,,1.8798000000000012,,,,
5050,,0.4055000000000001,,,,
5100,0.17041675746440887,1.287503999999999,0.0,0.362238347530365,-0.19182159006595612,2.3977699279785156
5150,0.10700498521327972,1.4261786666666663,0.0,0.2178930640220642,-0.11088807880878448,1.3861010074615479
5200,-0.05291198194026947,0.018000000000000054,0.0,0.18672581017017365,-0.23963779211044312,2.9954724311828613
5250,,0.37300000000000005,,,,
5300,,0.32300000000000006,,,,
5350,,0.19800000000000004,,,,
5400,,0.8138499999999992,,,,
5450,,0.29050000000000004,,,,
5500,-0.029963776469230652,0.13300000000000006,0.0,0.20969176292419434,-0.239655539393425,2.995694398880005
5550,,0.4029999999999999,,,,
5600,,-0.04200000000000003,,,,
5650,1.79478919506073,2.098000000000001,0.0,2.0344431400299072,-0.23965390026569366,2.995673894882202
5700,,1.3029999999999988,,,,
5750,-0.0023262277245521545,0.6205,-0.0,0.0960422158241272,-0.09836844354867935,1.2296055555343628
5800,-0.07255980372428894,1.0117199999999995,0.0,0.015327724628150463,-0.08788752555847168,1.098594069480896
5850,,0.80852,,,,
5900,-0.03676057606935501,1.2721199999999988,-0.0,0.12163925915956497,-0.15839983522891998,1.979997992515564
5950,,0.13300000000000006,,,,
6000,,2.3580000000000014,,,,
6050,-0.12993256747722626,0.19800000000000004,0.0,0.10972385108470917,-0.23965641856193542,2.9957053661346436
6100,,0.554376,,,,
6150,,1.048199999999999,,,,
6200,,0.11800000000000004,,,,
6250,-0.1485954374074936,0.9196799999999989,-0.0,0.06149671599268913,-0.21009215712547302,2.6261520385742188
6300,,0.08300000000000005,,,,
6350,,-0.05700000000000003,,,,
6400,,0.6514133333333334,,,,
6450,,2.6862366666666673,,,,
6500,,-0.07200000000000002,,,,
6550,,0.38800000000000007,,,,
6600,,3.240750000000001,,,,
6650,9.93926078081131e-05,0.43492,-0.0,9.93926078081131e-05,0.0,-0.0
6700,,0.10550000000000001,,,,
6750,,0.77242,,,,
6800,,0.18300000000000005,,,,
6850,0.012226790189743042,0.8307133333333333,0.0,0.18800431489944458,-0.17577752470970154,2.197219133377075
6900,8.162240028381348,0.393,0.0,8.401897430419922,-0.2396569550037384,2.9957120418548584
6950,,0.032999999999999995,,,,
7000,-0.22421638667583466,0.273,0.0,0.015440807677805424,-0.2396571934223175,2.9957149028778076
7050,,0.09300000000000001,,,,
7100,,1.1829999999999987,,,,
7150,,-0.026999999999999996,,,,
7200,-0.0417257584631443,0.4405000000000001,-0.0,0.029944051057100296,-0.0716698095202446,0.8958726525306702
7250,,0.19800000000000004,,,,
7300,,0.458,,,,
7350,,0.12300000000000004,,,,
7400,,0.34550000000000003,,,,
7450,,2.206100000000001,,,,
7500,,0.023000000000000038,,,,
7550,,0.26800000000000007,,,,
7600,-0.2383257895708084,0.11800000000000006,0.0,0.0013321894221007824,-0.23965798318386078,2.99572491645813
7650,,0.9547599999999988,,,,
7700,0.21295858919620514,1.066059999999999,0.0,0.45261526107788086,-0.23965667188167572,2.995708465576172
7750,,2.8124800000000016,,,,
7800,,0.048,,,,
7850,-0.11060503870248795,0.483,0.0,0.00029839586932212114,-0.11090343445539474,1.3862929344177246
7900,,1.177999999999999,,,,
7950,0.00809988658875227,0.20800000000000005,-0.0,0.00809988658875227,0.0,-0.0
8000,-0.1460288166999817,0.44799999999999995,-0.0,0.06277016550302505,-0.20879897475242615,2.609987258911133
8050,,0.458238,,,,
8100,-0.21898330748081207,0.689608,0.0,0.002823439659550786,-0.22180674970149994,2.7725844383239746
8150,-0.0591418594121933,1.3224179999999988,-0.0,0.06068733334541321,-0.1198291927576065,1.4978649616241455
8200,-0.13915973901748657,1.3725599999999993,0.0,0.10049814730882645,-0.23965787887573242,2.9957234859466553
8250,-0.2136732041835785,0.273,-0.0,0.02393162250518799,-0.23760482668876648,2.970060348510742
8300,,0.6980000000000001,,,,
8350,0.3712617754936218,1.4978166666666666,0.0,0.5700399279594421,-0.1987781524658203,2.484726905822754
8400,,0.378,,,,
8450,-0.23921307921409607,0.5730000000000001,0.0,0.00044460094068199396,-0.2396576851606369,2.9957211017608643
8500,,1.6806080000000008,,,,
8550,,1.3091199999999992,,,,
8600,,1.4038079999999993,,,,
8650,,1.624863333333333,,,,
8700,,1.0284,,,,
8750,,0.48050000000000004,,,,
8800,,0.20300000000000007,,,,
8850,,1.193915999999999,,,,
8900,0.05446594953536987,1.241786666666666,-0.0,0.2920549213886261,-0.23758897185325623,2.969862222671509
8950,,2.1925066666666666,,,,
9000,-0.23723502457141876,0.398,-0.0,0.0003691611927933991,-0.23760418593883514,2.970052480697632
9050,0.8534473776817322,1.350499999999999,-0.0,0.8534473776817322,0.0,-0.0
9100,,0.458,,,,
9150,,1.5479999999999987,,,,
9200,-0.21911419928073883,0.9903999999999998,0.0,0.020541643723845482,-0.23965583741664886,2.9956979751586914
9250,-0.2392440289258957,0.10550000000000007,0.0,0.0004128273285459727,-0.23965685069561005,2.995710611343384
9300,,2.1441600000000016,,,,
9350,-0.1335727423429489,1.0690733333333327,0.0,0.032780829817056656,-0.16635356843471527,2.0794196128845215
9400,-0.22422249615192413,0.6941200000000001,0.0,0.015433434396982193,-0.23965592682361603,2.995699167251587
9450,0.9148193001747131,2.328173333333334,0.0,1.1135964393615723,-0.19877713918685913,2.4847142696380615
9500,-0.224995419383049,0.433,0.0,0.014662196859717369,-0.23965761065483093,2.995720148086548
9550,8.281193733215332,1.3542399999999999,0.0,8.520846366882324,-0.23965270817279816,2.9956588745117188
9600,-0.2082289755344391,0.24800000000000005,0.0,0.03142667934298515,-0.23965565860271454,2.9956958293914795
9650,-0.1776469200849533,0.4651733333333333,0.0,0.06201017275452614,-0.23965708911418915,2.995713710784912
9700,,0.8650719999999998,,,,
9750,,1.288131999999999,,,,
9800,,1.4576266666666662,,,,
9850,1.8307925462722778,0.1788933333333334,0.0,2.070449113845825,-0.23965659737586975,2.9957075119018555
9900,1.1858595609664917,2.500426666666668,0.0,1.3969836235046387,-0.21112410724163055,2.6390514373779297
9950,,0.42327999999999993,,,,
