method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
DQN-Guided,0,222,0.12333333333333354,6134,6134,0,0,0,0
DQN-Guided,0,223,0.1238888888888891,6134,6134,0,0,0,0
DQN-Guided,0,224,0.12444444444444466,6134,6134,0,0,0,0
DQN-Guided,0,225,0.12500000000000022,6134,6134,0,0,0,0
DQN-Guided,0,226,0.12555555555555578,6134,6134,0,0,0,0
DQN-Guided,0,227,0.12611111111111134,6134,6134,0,0,0,0
DQN-Guided,0,228,0.1266666666666669,6134,6134,0,0,0,0
DQN-Guided,0,229,0.12722222222222246,6134,6134,0,0,0,0
DQN-Guided,0,230,0.12777777777777802,6134,6134,0,0,0,0
DQN-Guided,0,231,0.12833333333333358,6208,6208,0,74,74,0
DQN-Guided,0,232,0.12888888888888914,6208,6208,0,0,0,0
DQN-Guided,0,233,0.1294444444444447,6208,6208,0,0,0,0
DQN-Guided,0,234,0.13000000000000025,6208,6208,0,0,0,0
DQN-Guided,0,235,0.1305555555555558,6208,6208,0,0,0,0
DQN-Guided,0,236,0.13111111111111137,6286,6286,0,78,78,0
DQN-Guided,0,237,0.13166666666666693,6286,6286,0,0,0,0
DQN-Guided,0,238,0.1322222222222225,6286,6286,0,0,0,0
DQN-Guided,0,239,0.13277777777777805,6286,6286,0,0,0,0
DQN-Guided,0,240,0.1333333333333336,6286,6286,0,0,0,0
DQN-Guided,0,241,0.13388888888888917,6286,6286,0,0,0,0
DQN-Guided,0,242,0.13444444444444473,6286,6286,0,0,0,0
DQN-Guided,0,243,0.1350000000000003,6286,6286,0,0,0,0
DQN-Guided,0,244,0.13555555555555585,6286,6286,0,0,0,0
DQN-Guided,0,245,0.1361111111111114,6286,6286,0,0,0,0
DQN-Guided,0,246,0.13666666666666696,6586,6586,0,300,300,0
DQN-Guided,0,247,0.13722222222222252,6668,6668,0,82,82,0
DQN-Guided,0,248,0.13777777777777808,6668,6668,0,0,0,0
DQN-Guided,0,249,0.13833333333333364,6668,6668,0,0,0,0
DQN-Guided,0,250,0.1388888888888892,6668,6668,0,0,0,0
DQN-Guided,0,251,0.13944444444444476,6765,6765,0,97,97,0
DQN-Guided,0,252,0.14000000000000032,6765,6765,0,0,0,0
DQN-Guided,0,253,0.14055555555555588,6765,6765,0,0,0,0
DQN-Guided,0,254,0.14111111111111144,6882,6882,0,117,117,0
DQN-Guided,0,255,0.141666666666667,6882,6882,0,0,0,0
DQN-Guided,0,256,0.14222222222222256,6979,6979,0,97,97,0
DQN-Guided,0,257,0.14277777777777811,6979,6979,0,0,0,0
DQN-Guided,0,258,0.14333333333333367,7113,7113,0,134,134,0
DQN-Guided,0,259,0.14388888888888923,7113,7113,0,0,0,0
DQN-Guided,0,260,0.1444444444444448,7113,7113,0,0,0,0
DQN-Guided,0,261,0.14500000000000035,7113,7113,0,0,0,0
DQN-Guided,0,262,0.1455555555555559,7113,7113,0,0,0,0
DQN-Guided,0,263,0.14611111111111147,7113,7113,0,0,0,0
DQN-Guided,0,264,0.14666666666666703,7113,7113,0,0,0,0
DQN-Guided,0,265,0.1472222222222226,7191,7191,0,78,78,0
DQN-Guided,0,266,0.14777777777777815,7191,7191,0,0,0,0
DQN-Guided,0,267,0.1483333333333337,7269,7269,0,78,78,0
DQN-Guided,0,268,0.14888888888888926,7269,7269,0,0,0,0
DQN-Guided,0,269,0.14944444444444482,7432,7432,0,163,163,0
DQN-Guided,0,270,0.15000000000000038,7432,7432,0,0,0,0
DQN-Guided,0,271,0.15055555555555594,7432,7432,0,0,0,0
DQN-Guided,0,272,0.1511111111111115,7432,7432,0,0,0,0
DQN-Guided,0,273,0.15166666666666706,7432,7432,0,0,0,0
DQN-Guided,0,274,0.15222222222222262,7652,7652,0,220,220,0
DQN-Guided,0,275,0.15277777777777818,7775,7775,0,123,123,0
DQN-Guided,0,276,0.15333333333333374,7775,7775,0,0,0,0
DQN-Guided,0,277,0.1538888888888893,7775,7775,0,0,0,0
DQN-Guided,0,278,0.15444444444444486,7775,7775,0,0,0,0
DQN-Guided,0,279,0.15500000000000042,7775,7775,0,0,0,0
DQN-Guided,0,280,0.15555555555555597,7775,7775,0,0,0,0
DQN-Guided,0,281,0.15611111111111153,7775,7775,0,0,0,0
DQN-Guided,0,282,0.1566666666666671,7775,7775,0,0,0,0
DQN-Guided,0,283,0.15722222222222265,7775,7775,0,0,0,0
DQN-Guided,0,284,0.1577777777777782,7775,7775,0,0,0,0
DQN-Guided,0,285,0.15833333333333377,7775,7775,0,0,0,0
DQN-Guided,0,286,0.15888888888888933,8060,8060,0,285,285,0
DQN-Guided,0,287,0.1594444444444449,8060,8060,0,0,0,0
DQN-Guided,0,288,0.16000000000000045,8060,8060,0,0,0,0
DQN-Guided,0,289,0.160555555555556,8060,8060,0,0,0,0
DQN-Guided,0,290,0.16111111111111157,8060,8060,0,0,0,0
DQN-Guided,0,291,0.16166666666666712,8060,8060,0,0,0,0
DQN-Guided,0,292,0.16222222222222268,8060,8060,0,0,0,0
DQN-Guided,0,293,0.16277777777777824,8303,8303,0,243,243,0
DQN-Guided,0,294,0.1633333333333338,8382,8382,0,79,79,0
DQN-Guided,0,295,0.16388888888888936,8382,8382,0,0,0,0
DQN-Guided,0,296,0.16444444444444492,8382,8382,0,0,0,0
DQN-Guided,0,297,0.16500000000000048,8382,8382,0,0,0,0
DQN-Guided,0,298,0.16555555555555604,8574,8574,0,192,192,0
DQN-Guided,0,299,0.1661111111111116,8574,8574,0,0,0,0
DQN-Guided,0,300,0.16666666666666716,8574,8574,0,0,0,0
