method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax,0,90,0.04999999999999989,2212,2212,0,0,0,0
Softmax,0,91,0.050555555555555444,2212,2212,0,0,0,0
Softmax,0,92,0.051111111111110996,2212,2212,0,0,0,0
Softmax,0,93,0.05166666666666655,2212,2212,0,0,0,0
Softmax,0,94,0.0522222222222221,2212,2212,0,0,0,0
Softmax,0,95,0.05277777777777765,2212,2212,0,0,0,0
Softmax,0,96,0.053333333333333205,2212,2212,0,0,0,0
Softmax,0,97,0.05388888888888876,2340,2340,0,128,128,0
Softmax,0,98,0.05444444444444431,2340,2340,0,0,0,0
Softmax,0,99,0.05499999999999986,2340,2340,0,0,0,0
Softmax,0,100,0.055555555555555414,2340,2340,0,0,0,0
Softmax,0,101,0.056111111111110966,2437,2437,0,97,97,0
Softmax,0,102,0.05666666666666652,2437,2437,0,0,0,0
Softmax,0,103,0.05722222222222207,2437,2437,0,0,0,0
Softmax,0,104,0.05777777777777762,2437,2437,0,0,0,0
Softmax,0,105,0.058333333333333175,2437,2437,0,0,0,0
Softmax,0,106,0.05888888888888873,2437,2437,0,0,0,0
Softmax,0,107,0.05944444444444428,2437,2437,0,0,0,0
Softmax,0,108,0.05999999999999983,2531,2531,0,94,94,0
Softmax,0,109,0.06055555555555538,2631,2631,0,100,100,0
Softmax,0,110,0.061111111111110936,2671,2671,0,40,40,0
Softmax,0,111,0.06166666666666649,2671,2671,0,0,0,0
Softmax,0,112,0.06222222222222204,2671,2671,0,0,0,0
Softmax,0,113,0.0627777777777776,2811,2811,0,140,140,0
Softmax,0,114,0.06333333333333316,2906,2906,0,95,95,0
Softmax,0,115,0.06388888888888872,2906,2906,0,0,0,0
Softmax,0,116,0.06444444444444428,2906,2906,0,0,0,0
Softmax,0,117,0.06499999999999984,2906,2906,0,0,0,0
Softmax,0,118,0.0655555555555554,2906,2906,0,0,0,0
Softmax,0,119,0.06611111111111095,2906,2906,0,0,0,0
Softmax,0,120,0.06666666666666651,3021,3021,0,115,115,0
Softmax,0,121,0.06722222222222207,3021,3021,0,0,0,0
Softmax,0,122,0.06777777777777763,3021,3021,0,0,0,0
Softmax,0,123,0.06833333333333319,3021,3021,0,0,0,0
Softmax,0,124,0.06888888888888875,3153,3153,0,132,132,0
Softmax,0,125,0.06944444444444431,3153,3153,0,0,0,0
Softmax,0,126,0.06999999999999987,3188,3188,0,35,35,0
Softmax,0,127,0.07055555555555543,3188,3188,0,0,0,0
Softmax,0,128,0.07111111111111099,3188,3188,0,0,0,0
Softmax,0,129,0.07166666666666655,3188,3188,0,0,0,0
Softmax,0,130,0.0722222222222221,3269,3251,18,81,63,18
Softmax,0,131,0.07277777777777766,3269,3251,18,0,0,0
Softmax,0,132,0.07333333333333322,3281,3263,18,12,12,0
Softmax,0,133,0.07388888888888878,3281,3263,18,0,0,0
Softmax,0,134,0.07444444444444434,3281,3263,18,0,0,0
Softmax,0,135,0.0749999999999999,3281,3263,18,0,0,0
Softmax,0,136,0.07555555555555546,3367,3349,18,86,86,0
Softmax,0,137,0.07611111111111102,3367,3349,18,0,0,0
Softmax,0,138,0.07666666666666658,3377,3359,18,10,10,0
Softmax,0,139,0.07722222222222214,3377,3359,18,0,0,0
Softmax,0,140,0.0777777777777777,3377,3359,18,0,0,0
Softmax,0,141,0.07833333333333325,3377,3359,18,0,0,0
Softmax,0,142,0.07888888888888881,3377,3359,18,0,0,0
Softmax,0,143,0.07944444444444437,3608,3590,18,231,231,0
Softmax,0,144,0.07999999999999993,3630,3612,18,22,22,0
Softmax,0,145,0.08055555555555549,3630,3612,18,0,0,0
Softmax,0,146,0.08111111111111105,3630,3612,18,0,0,0
Softmax,0,147,0.08166666666666661,3720,3702,18,90,90,0
Softmax,0,148,0.08222222222222217,3720,3702,18,0,0,0
Softmax,0,149,0.08277777777777773,3810,3792,18,90,90,0
Softmax,0,150,0.08333333333333329,3810,3792,18,0,0,0
Softmax,0,151,0.08388888888888885,3810,3792,18,0,0,0
Softmax,0,152,0.0844444444444444,3810,3792,18,0,0,0
Softmax,0,153,0.08499999999999996,3810,3792,18,0,0,0
Softmax,0,154,0.08555555555555552,3810,3792,18,0,0,0
Softmax,0,155,0.08611111111111108,3810,3792,18,0,0,0
Softmax,0,156,0.08666666666666664,3810,3792,18,0,0,0
Softmax,0,157,0.0872222222222222,3810,3792,18,0,0,0
Softmax,0,158,0.08777777777777776,3810,3792,18,0,0,0
Softmax,0,159,0.08833333333333332,3810,3792,18,0,0,0
Softmax,0,160,0.08888888888888888,3820,3802,18,10,10,0
Softmax,0,161,0.08944444444444444,3820,3802,18,0,0,0
Softmax,0,162,0.09,3857,3834,23,37,32,5
Softmax,0,163,0.09055555555555556,3908,3885,23,51,51,0
Softmax,0,164,0.09111111111111111,3908,3885,23,0,0,0
Softmax,0,165,0.09166666666666667,3908,3885,23,0,0,0
Softmax,0,166,0.09222222222222223,3908,3885,23,0,0,0
Softmax,0,167,0.09277777777777779,3922,3899,23,14,14,0
Softmax,0,168,0.09333333333333335,3946,3923,23,24,24,0
Softmax,0,169,0.09388888888888891,4069,4046,23,123,123,0
Softmax,0,170,0.09444444444444447,4092,4069,23,23,23,0
Softmax,0,171,0.09500000000000003,4117,4094,23,25,25,0
Softmax,0,172,0.09555555555555559,4274,4251,23,157,157,0
Softmax,0,173,0.09611111111111115,4274,4251,23,0,0,0
Softmax,0,174,0.0966666666666667,4274,4251,23,0,0,0
Softmax,0,175,0.09722222222222227,4279,4256,23,5,5,0
Softmax,0,176,0.09777777777777782,4289,4266,23,10,10,0
Softmax,0,177,0.09833333333333338,4289,4266,23,0,0,0
Softmax,0,178,0.09888888888888894,4325,4302,23,36,36,0
Softmax,0,179,0.0994444444444445,4325,4302,23,0,0,0
Softmax,0,180,0.10000000000000006,4325,4302,23,0,0,0
Softmax,0,181,0.10055555555555562,4325,4302,23,0,0,0
Softmax,0,182,0.10111111111111118,4325,4302,23,0,0,0
Softmax,0,183,0.10166666666666674,4404,4381,23,79,79,0
Softmax,0,184,0.1022222222222223,4404,4381,23,0,0,0
Softmax,0,185,0.10277777777777786,4434,4409,25,30,28,2
