method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
DQN-Pure,0,81,0.04499999999999992,3565,3565,0,73,73,0
DQN-Pure,0,82,0.045555555555555474,3565,3565,0,0,0,0
DQN-Pure,0,83,0.046111111111111026,3565,3565,0,0,0,0
DQN-Pure,0,84,0.04666666666666658,3565,3565,0,0,0,0
DQN-Pure,0,85,0.04722222222222213,3565,3565,0,0,0,0
DQN-Pure,0,86,0.04777777777777768,3565,3565,0,0,0,0
DQN-Pure,0,87,0.048333333333333235,3820,3820,0,255,255,0
DQN-Pure,0,88,0.04888888888888879,3820,3820,0,0,0,0
DQN-Pure,0,89,0.04944444444444434,4102,4102,0,282,282,0
DQN-Pure,0,90,0.04999999999999989,4102,4102,0,0,0,0
DQN-Pure,0,91,0.050555555555555444,4102,4102,0,0,0,0
DQN-Pure,0,92,0.051111111111110996,4102,4102,0,0,0,0
DQN-Pure,0,93,0.05166666666666655,4102,4102,0,0,0,0
DQN-Pure,0,94,0.0522222222222221,4102,4102,0,0,0,0
DQN-Pure,0,95,0.05277777777777765,4102,4102,0,0,0,0
DQN-Pure,0,96,0.053333333333333205,4198,4198,0,96,96,0
DQN-Pure,0,97,0.05388888888888876,4198,4198,0,0,0,0
DQN-Pure,0,98,0.05444444444444431,4198,4198,0,0,0,0
DQN-Pure,0,99,0.05499999999999986,4198,4198,0,0,0,0
DQN-Pure,0,100,0.055555555555555414,4480,4480,0,282,282,0
DQN-Pure,0,101,0.056111111111110966,4480,4480,0,0,0,0
DQN-Pure,0,102,0.05666666666666652,4480,4480,0,0,0,0
DQN-Pure,0,103,0.05722222222222207,4480,4480,0,0,0,0
DQN-Pure,0,104,0.05777777777777762,4636,4636,0,156,156,0
DQN-Pure,0,105,0.058333333333333175,4636,4636,0,0,0,0
DQN-Pure,0,106,0.05888888888888873,4697,4697,0,61,61,0
DQN-Pure,0,107,0.05944444444444428,4697,4697,0,0,0,0
DQN-Pure,0,108,0.05999999999999983,4697,4697,0,0,0,0
DQN-Pure,0,109,0.06055555555555538,4697,4697,0,0,0,0
DQN-Pure,0,110,0.061111111111110936,4697,4697,0,0,0,0
DQN-Pure,0,111,0.06166666666666649,4760,4760,0,63,63,0
DQN-Pure,0,112,0.06222222222222204,4760,4760,0,0,0,0
DQN-Pure,0,113,0.0627777777777776,4760,4760,0,0,0,0
DQN-Pure,0,114,0.06333333333333316,4760,4760,0,0,0,0
DQN-Pure,0,115,0.06388888888888872,4760,4760,0,0,0,0
DQN-Pure,0,116,0.06444444444444428,4760,4760,0,0,0,0
DQN-Pure,0,117,0.06499999999999984,5021,5021,0,261,261,0
DQN-Pure,0,118,0.0655555555555554,5021,5021,0,0,0,0
DQN-Pure,0,119,0.06611111111111095,5072,5072,0,51,51,0
DQN-Pure,0,120,0.06666666666666651,5072,5072,0,0,0,0
DQN-Pure,0,121,0.06722222222222207,5169,5169,0,97,97,0
DQN-Pure,0,122,0.06777777777777763,5169,5169,0,0,0,0
DQN-Pure,0,123,0.06833333333333319,5169,5169,0,0,0,0
DQN-Pure,0,124,0.06888888888888875,5316,5316,0,147,147,0
DQN-Pure,0,125,0.06944444444444431,5316,5316,0,0,0,0
DQN-Pure,0,126,0.06999999999999987,5757,5757,0,441,441,0
DQN-Pure,0,127,0.07055555555555543,5757,5757,0,0,0,0
DQN-Pure,0,128,0.07111111111111099,5846,5846,0,89,89,0
DQN-Pure,0,129,0.07166666666666655,5846,5846,0,0,0,0
DQN-Pure,0,130,0.0722222222222221,5846,5846,0,0,0,0
DQN-Pure,0,131,0.07277777777777766,5846,5846,0,0,0,0
DQN-Pure,0,132,0.07333333333333322,5932,5932,0,86,86,0
DQN-Pure,0,133,0.07388888888888878,5932,5932,0,0,0,0
DQN-Pure,0,134,0.07444444444444434,5932,5932,0,0,0,0
DQN-Pure,0,135,0.0749999999999999,5932,5932,0,0,0,0
DQN-Pure,0,136,0.07555555555555546,5932,5932,0,0,0,0
DQN-Pure,0,137,0.07611111111111102,5932,5932,0,0,0,0
DQN-Pure,0,138,0.07666666666666658,5932,5932,0,0,0,0
DQN-Pure,0,139,0.07722222222222214,6027,6027,0,95,95,0
DQN-Pure,0,140,0.0777777777777777,6027,6027,0,0,0,0
DQN-Pure,0,141,0.07833333333333325,6027,6027,0,0,0,0
DQN-Pure,0,142,0.07888888888888881,6027,6027,0,0,0,0
DQN-Pure,0,143,0.07944444444444437,6027,6027,0,0,0,0
DQN-Pure,0,144,0.07999999999999993,6027,6027,0,0,0,0
DQN-Pure,0,145,0.08055555555555549,6027,6027,0,0,0,0
DQN-Pure,0,146,0.08111111111111105,6101,6101,0,74,74,0
DQN-Pure,0,147,0.08166666666666661,6101,6101,0,0,0,0
DQN-Pure,0,148,0.08222222222222217,6101,6101,0,0,0,0
DQN-Pure,0,149,0.08277777777777773,6101,6101,0,0,0,0
DQN-Pure,0,150,0.08333333333333329,6101,6101,0,0,0,0
DQN-Pure,0,151,0.08388888888888885,6101,6101,0,0,0,0
DQN-Pure,0,152,0.0844444444444444,6101,6101,0,0,0,0
DQN-Pure,0,153,0.08499999999999996,6101,6101,0,0,0,0
DQN-Pure,0,154,0.08555555555555552,6101,6101,0,0,0,0
DQN-Pure,0,155,0.08611111111111108,6101,6101,0,0,0,0
DQN-Pure,0,156,0.08666666666666664,6101,6101,0,0,0,0
DQN-Pure,0,157,0.0872222222222222,6101,6101,0,0,0,0
DQN-Pure,0,158,0.08777777777777776,6395,6395,0,294,294,0
DQN-Pure,0,159,0.08833333333333332,6395,6395,0,0,0,0
DQN-Pure,0,160,0.08888888888888888,6656,6656,0,261,261,0
