method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
S-Shape,0,55,0.030555555555555558,1975,1975,0,0,0,0
S-Shape,0,56,0.031111111111111114,1975,1975,0,0,0,0
S-Shape,0,57,0.03166666666666667,1975,1975,0,0,0,0
S-Shape,0,58,0.03222222222222222,1975,1975,0,0,0,0
S-Shape,0,59,0.032777777777777774,1975,1975,0,0,0,0
S-Shape,0,60,0.033333333333333326,1975,1975,0,0,0,0
S-Shape,0,61,0.03388888888888888,1975,1975,0,0,0,0
S-Shape,0,62,0.03444444444444443,1975,1975,0,0,0,0
S-Shape,0,63,0.03499999999999998,2062,2062,0,87,87,0
S-Shape,0,64,0.035555555555555535,2062,2062,0,0,0,0
S-Shape,0,65,0.03611111111111109,2062,2062,0,0,0,0
S-Shape,0,66,0.03666666666666664,2062,2062,0,0,0,0
S-Shape,0,67,0.03722222222222219,2062,2062,0,0,0,0
S-Shape,0,68,0.037777777777777743,2062,2062,0,0,0,0
S-Shape,0,69,0.038333333333333296,2272,2272,0,210,210,0
S-Shape,0,70,0.03888888888888885,2272,2272,0,0,0,0
S-Shape,0,71,0.0394444444444444,2272,2272,0,0,0,0
S-Shape,0,72,0.03999999999999995,2272,2272,0,0,0,0
S-Shape,0,73,0.040555555555555504,2272,2272,0,0,0,0
S-Shape,0,74,0.04111111111111106,2272,2272,0,0,0,0
S-Shape,0,75,0.04166666666666661,2354,2354,0,82,82,0
S-Shape,0,76,0.04222222222222216,2354,2354,0,0,0,0
S-Shape,0,77,0.04277777777777771,2354,2354,0,0,0,0
S-Shape,0,78,0.043333333333333265,2354,2354,0,0,0,0
S-Shape,0,79,0.04388888888888882,2549,2549,0,195,195,0
S-Shape,0,80,0.04444444444444437,2549,2549,0,0,0,0
S-Shape,0,81,0.04499999999999992,2549,2549,0,0,0,0
S-Shape,0,82,0.045555555555555474,2549,2549,0,0,0,0
S-Shape,0,83,0.046111111111111026,2549,2549,0,0,0,0
S-Shape,0,84,0.04666666666666658,2549,2549,0,0,0,0
S-Shape,0,85,0.04722222222222213,2549,2549,0,0,0,0
S-Shape,0,86,0.04777777777777768,2549,2549,0,0,0,0
S-Shape,0,87,0.048333333333333235,2549,2549,0,0,0,0
S-Shape,0,88,0.04888888888888879,2549,2549,0,0,0,0
S-Shape,0,89,0.04944444444444434,2549,2549,0,0,0,0
S-Shape,0,90,0.04999999999999989,2626,2626,0,77,77,0
S-Shape,0,91,0.050555555555555444,2626,2626,0,0,0,0
S-Shape,0,92,0.051111111111110996,2626,2626,0,0,0,0
S-Shape,0,93,0.05166666666666655,2626,2626,0,0,0,0
S-Shape,0,94,0.0522222222222221,2626,2626,0,0,0,0
S-Shape,0,95,0.05277777777777765,2848,2848,0,222,222,0
S-Shape,0,96,0.053333333333333205,3058,3058,0,210,210,0
S-Shape,0,97,0.05388888888888876,3058,3058,0,0,0,0
S-Shape,0,98,0.05444444444444431,3253,3253,0,195,195,0
S-Shape,0,99,0.05499999999999986,3253,3253,0,0,0,0
S-Shape,0,100,0.055555555555555414,3253,3253,0,0,0,0
S-Shape,0,101,0.056111111111110966,3344,3344,0,91,91,0
S-Shape,0,102,0.05666666666666652,3344,3344,0,0,0,0
S-Shape,0,103,0.05722222222222207,3344,3344,0,0,0,0
S-Shape,0,104,0.05777777777777762,3344,3344,0,0,0,0
S-Shape,0,105,0.058333333333333175,3344,3344,0,0,0,0
S-Shape,0,106,0.05888888888888873,3344,3344,0,0,0,0
S-Shape,0,107,0.05944444444444428,3344,3344,0,0,0,0
S-Shape,0,108,0.05999999999999983,3344,3344,0,0,0,0
S-Shape,0,109,0.06055555555555538,3344,3344,0,0,0,0
S-Shape,0,110,0.061111111111110936,3344,3344,0,0,0,0
S-Shape,0,111,0.06166666666666649,3344,3344,0,0,0,0
S-Shape,0,112,0.06222222222222204,3344,3344,0,0,0,0
S-Shape,0,113,0.0627777777777776,3344,3344,0,0,0,0
S-Shape,0,114,0.06333333333333316,3486,3486,0,142,142,0
S-Shape,0,115,0.06388888888888872,3486,3486,0,0,0,0
S-Shape,0,116,0.06444444444444428,3486,3486,0,0,0,0
S-Shape,0,117,0.06499999999999984,3486,3486,0,0,0,0
S-Shape,0,118,0.0655555555555554,3486,3486,0,0,0,0
S-Shape,0,119,0.06611111111111095,3486,3486,0,0,0,0
S-Shape,0,120,0.06666666666666651,3561,3561,0,75,75,0
S-Shape,0,121,0.06722222222222207,3661,3661,0,100,100,0
S-Shape,0,122,0.06777777777777763,3803,3803,0,142,142,0
S-Shape,0,123,0.06833333333333319,3803,3803,0,0,0,0
S-Shape,0,124,0.06888888888888875,3803,3803,0,0,0,0
S-Shape,0,125,0.06944444444444431,3803,3803,0,0,0,0
S-Shape,0,126,0.06999999999999987,3803,3803,0,0,0,0
S-Shape,0,127,0.07055555555555543,3803,3803,0,0,0,0
S-Shape,0,128,0.07111111111111099,3903,3903,0,100,100,0
S-Shape,0,129,0.07166666666666655,4191,4191,0,288,288,0
S-Shape,0,130,0.0722222222222221,4191,4191,0,0,0,0
S-Shape,0,131,0.07277777777777766,4191,4191,0,0,0,0
S-Shape,0,132,0.07333333333333322,4191,4191,0,0,0,0
S-Shape,0,133,0.07388888888888878,4191,4191,0,0,0,0
S-Shape,0,134,0.07444444444444434,4191,4191,0,0,0,0
S-Shape,0,135,0.0749999999999999,4191,4191,0,0,0,0
S-Shape,0,136,0.07555555555555546,4191,4191,0,0,0,0
S-Shape,0,137,0.07611111111111102,4191,4191,0,0,0,0
S-Shape,0,138,0.07666666666666658,4191,4191,0,0,0,0
S-Shape,0,139,0.07722222222222214,4290,4290,0,99,99,0
S-Shape,0,140,0.0777777777777777,4364,4364,0,74,74,0
S-Shape,0,141,0.07833333333333325,4364,4364,0,0,0,0
S-Shape,0,142,0.07888888888888881,4364,4364,0,0,0,0
S-Shape,0,143,0.07944444444444437,4364,4364,0,0,0,0
S-Shape,0,144,0.07999999999999993,4364,4364,0,0,0,0
S-Shape,0,145,0.08055555555555549,4364,4364,0,0,0,0
S-Shape,0,146,0.08111111111111105,4364,4364,0,0,0,0
S-Shape,0,147,0.08166666666666661,4463,4463,0,99,99,0
S-Shape,0,148,0.08222222222222217,4556,4556,0,93,93,0
S-Shape,0,149,0.08277777777777773,4654,4654,0,98,98,0
S-Shape,0,150,0.08333333333333329,4654,4654,0,0,0,0
S-Shape,0,151,0.08388888888888885,4654,4654,0,0,0,0
S-Shape,0,152,0.0844444444444444,4654,4654,0,0,0,0
S-Shape,0,153,0.08499999999999996,4654,4654,0,0,0,0
S-Shape,0,154,0.08555555555555552,4654,4654,0,0,0,0
S-Shape,0,155,0.08611111111111108,4654,4654,0,0,0,0
S-Shape,0,156,0.08666666666666664,4654,4654,0,0,0,0
S-Shape,0,157,0.0872222222222222,4654,4654,0,0,0,0
S-Shape,0,158,0.08777777777777776,4654,4654,0,0,0,0
S-Shape,0,159,0.08833333333333332,4753,4753,0,99,99,0
S-Shape,0,160,0.08888888888888888,4753,4753,0,0,0,0
S-Shape,0,161,0.08944444444444444,4753,4753,0,0,0,0
S-Shape,0,162,0.09,4753,4753,0,0,0,0
S-Shape,0,163,0.09055555555555556,4753,4753,0,0,0,0
S-Shape,0,164,0.09111111111111111,4753,4753,0,0,0,0
S-Shape,0,165,0.09166666666666667,4851,4851,0,98,98,0
S-Shape,0,166,0.09222222222222223,4851,4851,0,0,0,0
S-Shape,0,167,0.09277777777777779,4851,4851,0,0,0,0
S-Shape,0,168,0.09333333333333335,4851,4851,0,0,0,0
S-Shape,0,169,0.09388888888888891,4851,4851,0,0,0,0
S-Shape,0,170,0.09444444444444447,4851,4851,0,0,0,0
S-Shape,0,171,0.09500000000000003,4943,4943,0,92,92,0
S-Shape,0,172,0.09555555555555559,4943,4943,0,0,0,0
S-Shape,0,173,0.09611111111111115,4943,4943,0,0,0,0
S-Shape,0,174,0.0966666666666667,4943,4943,0,0,0,0
S-Shape,0,175,0.09722222222222227,5040,5040,0,97,97,0
S-Shape,0,176,0.09777777777777782,5040,5040,0,0,0,0
S-Shape,0,177,0.09833333333333338,5040,5040,0,0,0,0
S-Shape,0,178,0.09888888888888894,5040,5040,0,0,0,0
S-Shape,0,179,0.0994444444444445,5040,5040,0,0,0,0
S-Shape,0,180,0.10000000000000006,5040,5040,0,0,0,0
S-Shape,0,181,0.10055555555555562,5137,5137,0,97,97,0
S-Shape,0,182,0.10111111111111118,5137,5137,0,0,0,0
S-Shape,0,183,0.10166666666666674,5137,5137,0,0,0,0
S-Shape,0,184,0.1022222222222223,5236,5236,0,99,99,0
S-Shape,0,185,0.10277777777777786,5327,5327,0,91,91,0
S-Shape,0,186,0.10333333333333342,5327,5327,0,0,0,0
S-Shape,0,187,0.10388888888888897,5327,5327,0,0,0,0
S-Shape,0,188,0.10444444444444453,5327,5327,0,0,0,0
S-Shape,0,189,0.1050000000000001,5327,5327,0,0,0,0
S-Shape,0,190,0.10555555555555565,5327,5327,0,0,0,0
S-Shape,0,191,0.10611111111111121,5327,5327,0,0,0,0
S-Shape,0,192,0.10666666666666677,5327,5327,0,0,0,0
S-Shape,0,193,0.10722222222222233,5327,5327,0,0,0,0
S-Shape,0,194,0.10777777777777789,5327,5327,0,0,0,0
S-Shape,0,195,0.10833333333333345,5327,5327,0,0,0,0
S-Shape,0,196,0.10888888888888901,5327,5327,0,0,0,0
S-Shape,0,197,0.10944444444444457,5327,5327,0,0,0,0
S-Shape,0,198,0.11000000000000013,5327,5327,0,0,0,0
S-Shape,0,199,0.11055555555555568,5327,5327,0,0,0,0
S-Shape,0,200,0.11111111111111124,5327,5327,0,0,0,0
S-Shape,0,201,0.1116666666666668,5327,5327,0,0,0,0
S-Shape,0,202,0.11222222222222236,5327,5327,0,0,0,0
S-Shape,0,203,0.11277777777777792,5327,5327,0,0,0,0
S-Shape,0,204,0.11333333333333348,5327,5327,0,0,0,0
S-Shape,0,205,0.11388888888888904,5327,5327,0,0,0,0
S-Shape,0,206,0.1144444444444446,5327,5327,0,0,0,0
S-Shape,0,207,0.11500000000000016,5414,5414,0,87,87,0
S-Shape,0,208,0.11555555555555572,5414,5414,0,0,0,0
S-Shape,0,209,0.11611111111111128,5414,5414,0,0,0,0
S-Shape,0,210,0.11666666666666684,5414,5414,0,0,0,0
S-Shape,0,211,0.1172222222222224,5414,5414,0,0,0,0
S-Shape,0,212,0.11777777777777795,5414,5414,0,0,0,0
S-Shape,0,213,0.11833333333333351,5414,5414,0,0,0,0
S-Shape,0,214,0.11888888888888907,5414,5414,0,0,0,0
S-Shape,0,215,0.11944444444444463,5496,5496,0,82,82,0
S-Shape,0,216,0.12000000000000019,5496,5496,0,0,0,0
S-Shape,0,217,0.12055555555555575,5496,5496,0,0,0,0
S-Shape,0,218,0.12111111111111131,5496,5496,0,0,0,0
S-Shape,0,219,0.12166666666666687,5496,5496,0,0,0,0
S-Shape,0,220,0.12222222222222243,5496,5496,0,0,0,0
S-Shape,0,221,0.12277777777777799,5496,5496,0,0,0,0
S-Shape,0,222,0.12333333333333354,5496,5496,0,0,0,0
S-Shape,0,223,0.1238888888888891,5573,5573,0,77,77,0
S-Shape,0,224,0.12444444444444466,5573,5573,0,0,0,0
S-Shape,0,225,0.12500000000000022,5573,5573,0,0,0,0
S-Shape,0,226,0.12555555555555578,5573,5573,0,0,0,0
S-Shape,0,227,0.12611111111111134,5573,5573,0,0,0,0
S-Shape,0,228,0.1266666666666669,5672,5672,0,99,99,0
S-Shape,0,229,0.12722222222222246,5672,5672,0,0,0,0
S-Shape,0,230,0.12777777777777802,5672,5672,0,0,0,0
S-Shape,0,231,0.12833333333333358,5672,5672,0,0,0,0
S-Shape,0,232,0.12888888888888914,5672,5672,0,0,0,0
S-Shape,0,233,0.1294444444444447,5672,5672,0,0,0,0
S-Shape,0,234,0.13000000000000025,5672,5672,0,0,0,0
S-Shape,0,235,0.1305555555555558,5672,5672,0,0,0,0
S-Shape,0,236,0.13111111111111137,5672,5672,0,0,0,0
S-Shape,0,237,0.13166666666666693,5672,5672,0,0,0,0
S-Shape,0,238,0.1322222222222225,5672,5672,0,0,0,0
S-Shape,0,239,0.13277777777777805,5672,5672,0,0,0,0
S-Shape,0,240,0.1333333333333336,5672,5672,0,0,0,0
S-Shape,0,241,0.13388888888888917,5761,5761,0,89,89,0
S-Shape,0,242,0.13444444444444473,5761,5761,0,0,0,0
S-Shape,0,243,0.1350000000000003,5856,5856,0,95,95,0
S-Shape,0,244,0.13555555555555585,5856,5856,0,0,0,0
S-Shape,0,245,0.1361111111111114,5951,5951,0,95,95,0
S-Shape,0,246,0.13666666666666696,5951,5951,0,0,0,0
S-Shape,0,247,0.13722222222222252,5951,5951,0,0,0,0
S-Shape,0,248,0.13777777777777808,5951,5951,52,0,0,52
S-Shape,0,249,0.13833333333333364,5951,5951,52,0,0,0
S-Shape,0,250,0.1388888888888892,5951,5951,52,0,0,0
S-Shape,0,251,0.13944444444444476,6050,6050,52,99,99,0
S-Shape,0,252,0.14000000000000032,6050,6050,52,0,0,0
S-Shape,0,253,0.14055555555555588,6050,6050,474,0,0,422
S-Shape,0,254,0.14111111111111144,6050,6050,474,0,0,0
S-Shape,0,255,0.141666666666667,6050,6050,474,0,0,0
S-Shape,0,256,0.14222222222222256,6050,6050,474,0,0,0
S-Shape,0,257,0.14277777777777811,6050,6050,474,0,0,0
S-Shape,0,258,0.14333333333333367,6050,6050,474,0,0,0
S-Shape,0,259,0.14388888888888923,6284,6284,474,234,234,0
S-Shape,0,260,0.1444444444444448,6284,6284,474,0,0,0
S-Shape,0,261,0.14500000000000035,6284,6284,474,0,0,0
S-Shape,0,262,0.1455555555555559,6284,6284,474,0,0,0
S-Shape,0,263,0.14611111111111147,6284,6284,474,0,0,0
S-Shape,0,264,0.14666666666666703,6378,6378,474,94,94,0
S-Shape,0,265,0.1472222222222226,6378,6378,474,0,0,0
S-Shape,0,266,0.14777777777777815,6378,6378,474,0,0,0
S-Shape,0,267,0.1483333333333337,6378,6378,474,0,0,0
S-Shape,0,268,0.14888888888888926,6378,6378,474,0,0,0
S-Shape,0,269,0.14944444444444482,6378,6378,474,0,0,0
S-Shape,0,270,0.15000000000000038,6378,6378,474,0,0,0
S-Shape,0,271,0.15055555555555594,6378,6378,474,0,0,0
S-Shape,0,272,0.1511111111111115,6471,6471,474,93,93,0
S-Shape,0,273,0.15166666666666706,6471,6471,474,0,0,0
S-Shape,0,274,0.15222222222222262,6471,6471,474,0,0,0
S-Shape,0,275,0.15277777777777818,6471,6471,474,0,0,0
S-Shape,0,276,0.15333333333333374,6471,6471,474,0,0,0
S-Shape,0,277,0.1538888888888893,6690,6690,474,219,219,0
S-Shape,0,278,0.15444444444444486,6690,6690,474,0,0,0
S-Shape,0,279,0.15500000000000042,6690,6690,474,0,0,0
S-Shape,0,280,0.15555555555555597,6690,6690,474,0,0,0
S-Shape,0,281,0.15611111111111153,6690,6690,474,0,0,0
S-Shape,0,282,0.1566666666666671,6780,6780,474,90,90,0
S-Shape,0,283,0.15722222222222265,6780,6780,474,0,0,0
S-Shape,0,284,0.1577777777777782,6780,6780,474,0,0,0
S-Shape,0,285,0.15833333333333377,6780,6780,474,0,0,0
S-Shape,0,286,0.15888888888888933,6993,6993,474,213,213,0
S-Shape,0,287,0.1594444444444449,6993,6993,474,0,0,0
S-Shape,0,288,0.16000000000000045,6993,6993,474,0,0,0
S-Shape,0,289,0.160555555555556,6993,6993,474,0,0,0
S-Shape,0,290,0.16111111111111157,6993,6993,474,0,0,0
S-Shape,0,291,0.16166666666666712,6993,6993,474,0,0,0
S-Shape,0,292,0.16222222222222268,6993,6993,474,0,0,0
S-Shape,0,293,0.16277777777777824,7067,7067,474,74,74,0
S-Shape,0,294,0.1633333333333338,7067,7067,474,0,0,0
S-Shape,0,295,0.16388888888888936,7067,7067,474,0,0,0
S-Shape,0,296,0.16444444444444492,7067,7067,474,0,0,0
S-Shape,0,297,0.16500000000000048,7067,7067,474,0,0,0
S-Shape,0,298,0.16555555555555604,7067,7067,474,0,0,0
S-Shape,0,299,0.1661111111111116,7067,7067,474,0,0,0
S-Shape,0,300,0.16666666666666716,7067,7067,474,0,0,0
