method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax-AC,0,92,0.051111111111110996,3818,3818,0,0,0,0
Softmax-AC,0,93,0.05166666666666655,3866,3866,0,48,48,0
Softmax-AC,0,94,0.0522222222222221,3866,3866,0,0,0,0
Softmax-AC,0,95,0.05277777777777765,3866,3866,0,0,0,0
Softmax-AC,0,96,0.053333333333333205,3866,3866,0,0,0,0
Softmax-AC,0,97,0.05388888888888876,3866,3866,0,0,0,0
Softmax-AC,0,98,0.05444444444444431,3866,3866,0,0,0,0
Softmax-AC,0,99,0.05499999999999986,3866,3866,0,0,0,0
Softmax-AC,0,100,0.055555555555555414,3866,3866,0,0,0,0
Softmax-AC,0,101,0.056111111111110966,4148,4148,0,282,282,0
Softmax-AC,0,102,0.05666666666666652,4148,4148,0,0,0,0
Softmax-AC,0,103,0.05722222222222207,4364,4364,0,216,216,0
Softmax-AC,0,104,0.05777777777777762,4364,4364,0,0,0,0
Softmax-AC,0,105,0.058333333333333175,4364,4364,0,0,0,0
Softmax-AC,0,106,0.05888888888888873,4364,4364,0,0,0,0
Softmax-AC,0,107,0.05944444444444428,4552,4552,0,188,188,0
Softmax-AC,0,108,0.05999999999999983,4623,4623,0,71,71,0
Softmax-AC,0,109,0.06055555555555538,4623,4623,0,0,0,0
Softmax-AC,0,110,0.061111111111110936,4800,4800,0,177,177,0
Softmax-AC,0,111,0.06166666666666649,4800,4800,0,0,0,0
Softmax-AC,0,112,0.06222222222222204,4896,4896,0,96,96,0
Softmax-AC,0,113,0.0627777777777776,4896,4896,0,0,0,0
Softmax-AC,0,114,0.06333333333333316,4929,4929,0,33,33,0
Softmax-AC,0,115,0.06388888888888872,4929,4929,0,0,0,0
Softmax-AC,0,116,0.06444444444444428,5174,5174,0,245,245,0
Softmax-AC,0,117,0.06499999999999984,5174,5174,0,0,0,0
Softmax-AC,0,118,0.0655555555555554,5174,5174,0,0,0,0
Softmax-AC,0,119,0.06611111111111095,5174,5174,0,0,0,0
Softmax-AC,0,120,0.06666666666666651,5174,5174,0,0,0,0
Softmax-AC,0,121,0.06722222222222207,5174,5174,0,0,0,0
Softmax-AC,0,122,0.06777777777777763,5174,5174,0,0,0,0
Softmax-AC,0,123,0.06833333333333319,5174,5174,0,0,0,0
Softmax-AC,0,124,0.06888888888888875,5274,5274,0,100,100,0
Softmax-AC,0,125,0.06944444444444431,5274,5274,0,0,0,0
Softmax-AC,0,126,0.06999999999999987,5274,5274,0,0,0,0
Softmax-AC,0,127,0.07055555555555543,5274,5274,0,0,0,0
Softmax-AC,0,128,0.07111111111111099,5320,5320,0,46,46,0
Softmax-AC,0,129,0.07166666666666655,5479,5479,0,159,159,0
Softmax-AC,0,130,0.0722222222222221,5479,5479,0,0,0,0
Softmax-AC,0,131,0.07277777777777766,5479,5479,0,0,0,0
Softmax-AC,0,132,0.07333333333333322,5479,5479,0,0,0,0
Softmax-AC,0,133,0.07388888888888878,5479,5479,0,0,0,0
Softmax-AC,0,134,0.07444444444444434,5479,5479,0,0,0,0
Softmax-AC,0,135,0.0749999999999999,5479,5479,0,0,0,0
Softmax-AC,0,136,0.07555555555555546,5513,5513,0,34,34,0
Softmax-AC,0,137,0.07611111111111102,5513,5513,0,0,0,0
Softmax-AC,0,138,0.07666666666666658,5513,5513,0,0,0,0
Softmax-AC,0,139,0.07722222222222214,5513,5513,0,0,0,0
Softmax-AC,0,140,0.0777777777777777,5549,5549,0,36,36,0
Softmax-AC,0,141,0.07833333333333325,5583,5583,0,34,34,0
Softmax-AC,0,142,0.07888888888888881,5583,5583,0,0,0,0
Softmax-AC,0,143,0.07944444444444437,5583,5583,0,0,0,0
Softmax-AC,0,144,0.07999999999999993,5583,5583,0,0,0,0
Softmax-AC,0,145,0.08055555555555549,5583,5583,0,0,0,0
Softmax-AC,0,146,0.08111111111111105,5654,5654,0,71,71,0
Softmax-AC,0,147,0.08166666666666661,5654,5654,0,0,0,0
Softmax-AC,0,148,0.08222222222222217,5654,5654,0,0,0,0
Softmax-AC,0,149,0.08277777777777773,5654,5654,0,0,0,0
Softmax-AC,0,150,0.08333333333333329,5732,5732,0,78,78,0
Softmax-AC,0,151,0.08388888888888885,5781,5781,0,49,49,0
Softmax-AC,0,152,0.0844444444444444,5781,5781,0,0,0,0
Softmax-AC,0,153,0.08499999999999996,5781,5781,0,0,0,0
Softmax-AC,0,154,0.08555555555555552,5781,5781,0,0,0,0
Softmax-AC,0,155,0.08611111111111108,5781,5781,0,0,0,0
Softmax-AC,0,156,0.08666666666666664,5781,5781,0,0,0,0
Softmax-AC,0,157,0.0872222222222222,5781,5781,0,0,0,0
Softmax-AC,0,158,0.08777777777777776,5781,5781,0,0,0,0
Softmax-AC,0,159,0.08833333333333332,5781,5781,0,0,0,0
Softmax-AC,0,160,0.08888888888888888,5806,5806,0,25,25,0
Softmax-AC,0,161,0.08944444444444444,5806,5806,0,0,0,0
Softmax-AC,0,162,0.09,5806,5806,0,0,0,0
Softmax-AC,0,163,0.09055555555555556,5806,5806,0,0,0,0
Softmax-AC,0,164,0.09111111111111111,5806,5806,0,0,0,0
Softmax-AC,0,165,0.09166666666666667,5856,5856,0,50,50,0
Softmax-AC,0,166,0.09222222222222223,5921,5921,0,65,65,0
Softmax-AC,0,167,0.09277777777777779,5921,5921,0,0,0,0
Softmax-AC,0,168,0.09333333333333335,5998,5998,0,77,77,0
Softmax-AC,0,169,0.09388888888888891,5998,5998,0,0,0,0
Softmax-AC,0,170,0.09444444444444447,6028,6028,0,30,30,0
Softmax-AC,0,171,0.09500000000000003,6028,6028,0,0,0,0
Softmax-AC,0,172,0.09555555555555559,6028,6028,0,0,0,0
Softmax-AC,0,173,0.09611111111111115,6028,6028,0,0,0,0
Softmax-AC,0,174,0.0966666666666667,6038,6038,0,10,10,0
Softmax-AC,0,175,0.09722222222222227,6038,6038,0,0,0,0
Softmax-AC,0,176,0.09777777777777782,6038,6038,0,0,0,0
Softmax-AC,0,177,0.09833333333333338,6066,6066,0,28,28,0
Softmax-AC,0,178,0.09888888888888894,6066,6066,0,0,0,0
Softmax-AC,0,179,0.0994444444444445,6066,6066,0,0,0,0
Softmax-AC,0,180,0.10000000000000006,6153,6153,0,87,87,0
Softmax-AC,0,181,0.10055555555555562,6153,6153,0,0,0,0
Softmax-AC,0,182,0.10111111111111118,6245,6245,0,92,92,0
Softmax-AC,0,183,0.10166666666666674,6245,6245,0,0,0,0
Softmax-AC,0,184,0.1022222222222223,6245,6245,0,0,0,0
Softmax-AC,0,185,0.10277777777777786,6245,6245,0,0,0,0
Softmax-AC,0,186,0.10333333333333342,6245,6245,0,0,0,0
Softmax-AC,0,187,0.10388888888888897,6245,6245,0,0,0,0
Softmax-AC,0,188,0.10444444444444453,6245,6245,0,0,0,0
Softmax-AC,0,189,0.1050000000000001,6367,6367,0,122,122,0
Softmax-AC,0,190,0.10555555555555565,6367,6367,0,0,0,0
Softmax-AC,0,191,0.10611111111111121,6367,6367,0,0,0,0
Softmax-AC,0,192,0.10666666666666677,6367,6367,0,0,0,0
Softmax-AC,0,193,0.10722222222222233,6367,6367,0,0,0,0
Softmax-AC,0,194,0.10777777777777789,6465,6465,0,98,98,0
Softmax-AC,0,195,0.10833333333333345,6465,6465,0,0,0,0
Softmax-AC,0,196,0.10888888888888901,6560,6560,0,95,95,0
Softmax-AC,0,197,0.10944444444444457,6560,6560,0,0,0,0
Softmax-AC,0,198,0.11000000000000013,6560,6560,0,0,0,0
Softmax-AC,0,199,0.11055555555555568,6560,6560,0,0,0,0
Softmax-AC,0,200,0.11111111111111124,6560,6560,0,0,0,0
Softmax-AC,0,201,0.1116666666666668,6625,6625,0,65,65,0
Softmax-AC,0,202,0.11222222222222236,6625,6625,0,0,0,0
Softmax-AC,0,203,0.11277777777777792,6682,6682,0,57,57,0
Softmax-AC,0,204,0.11333333333333348,6776,6776,0,94,94,0
Softmax-AC,0,205,0.11388888888888904,6776,6776,0,0,0,0
Softmax-AC,0,206,0.1144444444444446,6776,6776,0,0,0,0
Softmax-AC,0,207,0.11500000000000016,6776,6776,0,0,0,0
Softmax-AC,0,208,0.11555555555555572,6776,6776,0,0,0,0
Softmax-AC,0,209,0.11611111111111128,6776,6776,0,0,0,0
Softmax-AC,0,210,0.11666666666666684,6833,6833,0,57,57,0
Softmax-AC,0,211,0.1172222222222224,6904,6904,0,71,71,0
