method,episode,step,time_h,base_cum,decayed_cum,penalty_cum,base_add,decayed_add,penalty_add
Softmax-AC,2,1,0.0005555555555555556,0,0,0,0,0,0
Softmax-AC,2,2,0.0011111111111111111,0,0,0,0,0,0
Softmax-AC,2,3,0.0016666666666666666,0,0,0,0,0,0
Softmax-AC,2,4,0.0022222222222222222,0,0,0,0,0,0
Softmax-AC,2,5,0.002777777777777778,0,0,0,0,0,0
Softmax-AC,2,6,0.0033333333333333335,0,0,0,0,0,0
Softmax-AC,2,7,0.003888888888888889,0,0,0,0,0,0
Softmax-AC,2,8,0.0044444444444444444,0,0,0,0,0,0
Softmax-AC,2,9,0.005,0,0,0,0,0,0
Softmax-AC,2,10,0.005555555555555556,0,0,0,0,0,0
Softmax-AC,2,11,0.006111111111111111,0,0,0,0,0,0
Softmax-AC,2,12,0.006666666666666667,0,0,0,0,0,0
Softmax-AC,2,13,0.007222222222222223,0,0,0,0,0,0
Softmax-AC,2,14,0.007777777777777778,0,0,0,0,0,0
Softmax-AC,2,15,0.008333333333333333,0,0,0,0,0,0
Softmax-AC,2,16,0.008888888888888889,0,0,0,0,0,0
Softmax-AC,2,17,0.009444444444444445,0,0,0,0,0,0
Softmax-AC,2,18,0.01,0,0,0,0,0,0
Softmax-AC,2,19,0.010555555555555556,0,0,0,0,0,0
Softmax-AC,2,20,0.011111111111111112,0,0,0,0,0,0
Softmax-AC,2,21,0.011666666666666667,0,0,0,0,0,0
Softmax-AC,2,22,0.012222222222222223,0,0,0,0,0,0
Softmax-AC,2,23,0.012777777777777779,0,0,0,0,0,0
Softmax-AC,2,24,0.013333333333333334,0,0,0,0,0,0
Softmax-AC,2,25,0.01388888888888889,0,0,0,0,0,0
Softmax-AC,2,26,0.014444444444444446,0,0,0,0,0,0
Softmax-AC,2,27,0.015000000000000001,0,0,0,0,0,0
Softmax-AC,2,28,0.015555555555555557,0,0,0,0,0,0
Softmax-AC,2,29,0.01611111111111111,0,0,0,0,0,0
Softmax-AC,2,30,0.016666666666666666,0,0,0,0,0,0
Softmax-AC,2,31,0.017222222222222222,0,0,0,0,0,0
Softmax-AC,2,32,0.017777777777777778,0,0,0,0,0,0
Softmax-AC,2,33,0.018333333333333333,0,0,0,0,0,0
Softmax-AC,2,34,0.01888888888888889,0,0,0,0,0,0
Softmax-AC,2,35,0.019444444444444445,0,0,0,0,0,0
Softmax-AC,2,36,0.02,0,0,0,0,0,0
Softmax-AC,2,37,0.020555555555555556,0,0,0,0,0,0
Softmax-AC,2,38,0.021111111111111112,0,0,0,0,0,0
Softmax-AC,2,39,0.021666666666666667,0,0,0,0,0,0
Softmax-AC,2,40,0.022222222222222223,0,0,0,0,0,0
Softmax-AC,2,41,0.02277777777777778,0,0,0,0,0,0
Softmax-AC,2,42,0.023333333333333334,0,0,0,0,0,0
Softmax-AC,2,43,0.02388888888888889,0,0,0,0,0,0
Softmax-AC,2,44,0.024444444444444446,0,0,0,0,0,0
Softmax-AC,2,45,0.025,0,0,0,0,0,0
Softmax-AC,2,46,0.025555555555555557,0,0,0,0,0,0
Softmax-AC,2,47,0.026111111111111113,0,0,0,0,0,0
Softmax-AC,2,48,0.02666666666666667,0,0,0,0,0,0
Softmax-AC,2,49,0.027222222222222224,0,0,0,0,0,0
Softmax-AC,2,50,0.02777777777777778,0,0,0,0,0,0
Softmax-AC,2,51,0.028333333333333335,0,0,0,0,0,0
Softmax-AC,2,52,0.02888888888888889,0,0,0,0,0,0
Softmax-AC,2,53,0.029444444444444447,0,0,0,0,0,0
Softmax-AC,2,54,0.030000000000000002,0,0,0,0,0,0
Softmax-AC,2,55,0.030555555555555558,0,0,0,0,0,0
Softmax-AC,2,56,0.031111111111111114,0,0,0,0,0,0
Softmax-AC,2,57,0.03166666666666667,0,0,0,0,0,0
Softmax-AC,2,58,0.03222222222222222,0,0,0,0,0,0
Softmax-AC,2,59,0.032777777777777774,0,0,0,0,0,0
Softmax-AC,2,60,0.033333333333333326,0,0,0,0,0,0
Softmax-AC,2,61,0.03388888888888888,0,0,0,0,0,0
Softmax-AC,2,62,0.03444444444444443,0,0,0,0,0,0
Softmax-AC,2,63,0.03499999999999998,0,0,0,0,0,0
Softmax-AC,2,64,0.035555555555555535,0,0,0,0,0,0
Softmax-AC,2,65,0.03611111111111109,0,0,0,0,0,0
Softmax-AC,2,66,0.03666666666666664,0,0,0,0,0,0
Softmax-AC,2,67,0.03722222222222219,0,0,0,0,0,0
Softmax-AC,2,68,0.037777777777777743,0,0,0,0,0,0
Softmax-AC,2,69,0.038333333333333296,0,0,0,0,0,0
Softmax-AC,2,70,0.03888888888888885,0,0,0,0,0,0
Softmax-AC,2,71,0.0394444444444444,0,0,0,0,0,0
Softmax-AC,2,72,0.03999999999999995,0,0,0,0,0,0
Softmax-AC,2,73,0.040555555555555504,0,0,0,0,0,0
Softmax-AC,2,74,0.04111111111111106,0,0,0,0,0,0
Softmax-AC,2,75,0.04166666666666661,0,0,0,0,0,0
Softmax-AC,2,76,0.04222222222222216,0,0,0,0,0,0
Softmax-AC,2,77,0.04277777777777771,0,0,0,0,0,0
Softmax-AC,2,78,0.043333333333333265,0,0,0,0,0,0
Softmax-AC,2,79,0.04388888888888882,0,0,0,0,0,0
Softmax-AC,2,80,0.04444444444444437,0,0,0,0,0,0
Softmax-AC,2,81,0.04499999999999992,0,0,0,0,0,0
Softmax-AC,2,82,0.045555555555555474,0,0,0,0,0,0
Softmax-AC,2,83,0.046111111111111026,0,0,0,0,0,0
Softmax-AC,2,84,0.04666666666666658,0,0,0,0,0,0
Softmax-AC,2,85,0.04722222222222213,0,0,0,0,0,0
Softmax-AC,2,86,0.04777777777777768,0,0,0,0,0,0
Softmax-AC,2,87,0.048333333333333235,0,0,0,0,0,0
Softmax-AC,2,88,0.04888888888888879,0,0,0,0,0,0
Softmax-AC,2,89,0.04944444444444434,0,0,0,0,0,0
Softmax-AC,2,90,0.04999999999999989,0,0,0,0,0,0
Softmax-AC,2,91,0.050555555555555444,0,0,0,0,0,0
Softmax-AC,2,92,0.051111111111110996,0,0,0,0,0,0
Softmax-AC,2,93,0.05166666666666655,0,0,0,0,0,0
Softmax-AC,2,94,0.0522222222222221,0,0,0,0,0,0
Softmax-AC,2,95,0.05277777777777765,0,0,0,0,0,0
Softmax-AC,2,96,0.053333333333333205,0,0,0,0,0,0
Softmax-AC,2,97,0.05388888888888876,0,0,0,0,0,0
Softmax-AC,2,98,0.05444444444444431,0,0,0,0,0,0
Softmax-AC,2,99,0.05499999999999986,0,0,0,0,0,0
Softmax-AC,2,100,0.055555555555555414,0,0,0,0,0,0
Softmax-AC,2,101,0.056111111111110966,0,0,0,0,0,0
Softmax-AC,2,102,0.05666666666666652,0,0,0,0,0,0
Softmax-AC,2,103,0.05722222222222207,0,0,0,0,0,0
Softmax-AC,2,104,0.05777777777777762,0,0,0,0,0,0
Softmax-AC,2,105,0.058333333333333175,0,0,0,0,0,0
Softmax-AC,2,106,0.05888888888888873,0,0,0,0,0,0
Softmax-AC,2,107,0.05944444444444428,0,0,0,0,0,0
Softmax-AC,2,108,0.05999999999999983,0,0,0,0,0,0
Softmax-AC,2,109,0.06055555555555538,0,0,0,0,0,0
Softmax-AC,2,110,0.061111111111110936,0,0,0,0,0,0
Softmax-AC,2,111,0.06166666666666649,0,0,0,0,0,0
Softmax-AC,2,112,0.06222222222222204,0,0,0,0,0,0
Softmax-AC,2,113,0.0627777777777776,0,0,0,0,0,0
Softmax-AC,2,114,0.06333333333333316,0,0,0,0,0,0
Softmax-AC,2,115,0.06388888888888872,0,0,0,0,0,0
Softmax-AC,2,116,0.06444444444444428,0,0,0,0,0,0
Softmax-AC,2,117,0.06499999999999984,0,0,0,0,0,0
Softmax-AC,2,118,0.0655555555555554,0,0,0,0,0,0
Softmax-AC,2,119,0.06611111111111095,0,0,0,0,0,0
Softmax-AC,2,120,0.06666666666666651,0,0,0,0,0,0
Softmax-AC,2,121,0.06722222222222207,0,0,0,0,0,0
Softmax-AC,2,122,0.06777777777777763,0,0,0,0,0,0
Softmax-AC,2,123,0.06833333333333319,0,0,0,0,0,0
Softmax-AC,2,124,0.06888888888888875,0,0,0,0,0,0
Softmax-AC,2,125,0.06944444444444431,0,0,0,0,0,0
Softmax-AC,2,126,0.06999999999999987,0,0,0,0,0,0
Softmax-AC,2,127,0.07055555555555543,0,0,0,0,0,0
Softmax-AC,2,128,0.07111111111111099,0,0,0,0,0,0
Softmax-AC,2,129,0.07166666666666655,0,0,0,0,0,0
Softmax-AC,2,130,0.0722222222222221,0,0,0,0,0,0
Softmax-AC,2,131,0.07277777777777766,0,0,0,0,0,0
Softmax-AC,2,132,0.07333333333333322,0,0,0,0,0,0
Softmax-AC,2,133,0.07388888888888878,0,0,0,0,0,0
Softmax-AC,2,134,0.07444444444444434,0,0,0,0,0,0
Softmax-AC,2,135,0.0749999999999999,0,0,0,0,0,0
Softmax-AC,2,136,0.07555555555555546,0,0,0,0,0,0
Softmax-AC,2,137,0.07611111111111102,0,0,0,0,0,0
Softmax-AC,2,138,0.07666666666666658,0,0,0,0,0,0
Softmax-AC,2,139,0.07722222222222214,0,0,0,0,0,0
Softmax-AC,2,140,0.0777777777777777,0,0,0,0,0,0
Softmax-AC,2,141,0.07833333333333325,0,0,0,0,0,0
Softmax-AC,2,142,0.07888888888888881,0,0,0,0,0,0
Softmax-AC,2,143,0.07944444444444437,0,0,0,0,0,0
Softmax-AC,2,144,0.07999999999999993,0,0,0,0,0,0
Softmax-AC,2,145,0.08055555555555549,0,0,0,0,0,0
Softmax-AC,2,146,0.08111111111111105,0,0,0,0,0,0
Softmax-AC,2,147,0.08166666666666661,0,0,0,0,0,0
Softmax-AC,2,148,0.08222222222222217,0,0,0,0,0,0
Softmax-AC,2,149,0.08277777777777773,0,0,0,0,0,0
Softmax-AC,2,150,0.08333333333333329,0,0,0,0,0,0
Softmax-AC,2,151,0.08388888888888885,0,0,0,0,0,0
Softmax-AC,2,152,0.0844444444444444,0,0,0,0,0,0
Softmax-AC,2,153,0.08499999999999996,0,0,0,0,0,0
Softmax-AC,2,154,0.08555555555555552,0,0,0,0,0,0
Softmax-AC,2,155,0.08611111111111108,0,0,0,0,0,0
Softmax-AC,2,156,0.08666666666666664,0,0,0,0,0,0
Softmax-AC,2,157,0.0872222222222222,0,0,0,0,0,0
Softmax-AC,2,158,0.08777777777777776,0,0,0,0,0,0
Softmax-AC,2,159,0.08833333333333332,0,0,0,0,0,0
Softmax-AC,2,160,0.08888888888888888,0,0,0,0,0,0
Softmax-AC,2,161,0.08944444444444444,0,0,0,0,0,0
Softmax-AC,2,162,0.09,0,0,0,0,0,0
Softmax-AC,2,163,0.09055555555555556,0,0,0,0,0,0
Softmax-AC,2,164,0.09111111111111111,0,0,0,0,0,0
Softmax-AC,2,165,0.09166666666666667,0,0,0,0,0,0
Softmax-AC,2,166,0.09222222222222223,0,0,0,0,0,0
Softmax-AC,2,167,0.09277777777777779,0,0,0,0,0,0
Softmax-AC,2,168,0.09333333333333335,0,0,0,0,0,0
Softmax-AC,2,169,0.09388888888888891,0,0,0,0,0,0
Softmax-AC,2,170,0.09444444444444447,0,0,0,0,0,0
Softmax-AC,2,171,0.09500000000000003,0,0,0,0,0,0
Softmax-AC,2,172,0.09555555555555559,0,0,0,0,0,0
Softmax-AC,2,173,0.09611111111111115,0,0,0,0,0,0
Softmax-AC,2,174,0.0966666666666667,0,0,0,0,0,0
Softmax-AC,2,175,0.09722222222222227,0,0,0,0,0,0
Softmax-AC,2,176,0.09777777777777782,0,0,0,0,0,0
Softmax-AC,2,177,0.09833333333333338,0,0,0,0,0,0
Softmax-AC,2,178,0.09888888888888894,0,0,0,0,0,0
Softmax-AC,2,179,0.0994444444444445,0,0,0,0,0,0
Softmax-AC,2,180,0.10000000000000006,0,0,0,0,0,0
Softmax-AC,2,181,0.10055555555555562,0,0,0,0,0,0
Softmax-AC,2,182,0.10111111111111118,0,0,0,0,0,0
Softmax-AC,2,183,0.10166666666666674,0,0,0,0,0,0
Softmax-AC,2,184,0.1022222222222223,0,0,0,0,0,0
Softmax-AC,2,185,0.10277777777777786,0,0,0,0,0,0
Softmax-AC,2,186,0.10333333333333342,0,0,0,0,0,0
